"0","Civil in step guess pattern","339.53","false"
"675","End significant card coach","147.98","true"
"676","Other her","272.16","true"
"677","Hold no create themselves upon","196.41","false"
"678","Time you man","404.38","false"
"679","Sort add religious","398.32","true"
"680","Young significant","292.22","true"
"681","Someone boy explain especially tell","371.45","true"
"682","Candidate officer rate detail voice","134.74","false"
"683","Firm tax win look","281.13","false"
"684","Between animal raise bring those","345.07","true"
"685","Scientist let look sister gas","148.56","false"
"686","Wide house","484.17","false"
"687","Old week eye ok couple","183.44","false"
"688","Contain suddenly between why","368.69","false"
"689","Artist customer owner decision","499.55","true"
"690","Particular sound difficult effect","352.95","false"
"691","His whom suddenly fine","119.33","false"
"692","Response young group","69.56","false"
"693","Mission never","41.07","false"
"694","Time keep herself myself","327.19","true"
"695","Pass painting","172.26","false"
"696","Spring message focus kind","478.93","true"
"697","Lead federal","165.26","false"
"698","Sea teacher among garden","299.62","false"
"699","Partner process know","328.89","false"
"700","Month bit no person off","467.60","false"
"701","Avoid cup","454.82","false"
"702","Describe need eight","195.24","true"
"703","Level why almost","340.41","true"
"704","Range prepare player","126.88","false"
"705","Consumer your","128.14","true"
"706","Evidence agree across cost crime","326.32","false"
"707","Affect message body perhaps","300.31","true"
"708","Doctor artist whom value analysis","333.20","false"
"709","Choice dark tend loss term","158.84","false"
"710","Market moment","286.37","false"
"711","Partner vote out","447.49","false"
"712","Stock play","52.02","true"
"713","Personal fast answer","114.65","true"
"714","Real around soon stay","156.59","true"
"715","Government throw peace long policy","289.09","false"
"716","Visit employee","50.50","false"
"717","If occur bit what provide","465.73","true"
"718","Until push story poor according","310.26","true"
"719","Everybody and build grow coach","263.27","false"
"720","Allow mission sea","477.85","false"
"721","Nice everyone","320.68","false"
"722","Team other alone","234.96","false"
"723","Less understand skill bit","171.80","false"
"724","Response option instead full","476.69","true"
"725","Mr case hand dog manager","71.83","false"
"726","Certain for","141.68","true"
"727","Less someone","490.07","false"
"728","Already world specific include music","136.03","false"
"729","Rate than what","339.01","true"
"730","Various second report certain","331.48","true"
"731","Bring notice outside west","460.07","true"
"732","College country peace","75.25","false"
"733","Let tough collection head when","341.15","false"
"734","Life near force group","16.99","false"
"735","Fast wrong carry experience","60.52","true"
"736","Bed style board reflect wear","396.25","true"
"737","Economic option feel fill about","31.25","false"
"738","Air carry writer hard","212.35","true"
"739","Mean simple focus until several","398.21","false"
"740","Dinner majority last","370.32","false"
"741","Note really","37.21","false"
"742","Under box","495.25","false"
"743","Certainly everyone report","382.93","false"
"744","Human southern huge","325.64","true"
"745","Staff let","107.50","false"
"746","Begin health","103.64","true"
"747","Level well than court","323.46","false"
"748","Drop series middle thank","472.49","false"
"749","Partner kid network","470.34","false"
"750","Deal bad people win","131.25","true"
"751","Inside write","437.92","false"
"752","Mind especially against","258.60","true"
"753","Because door teacher hold","378.93","false"
"754","College ground center","87.49","false"
"755","Site how key camera","451.95","false"
"756","Picture order another significant","229.33","true"
"757","Act little unit","116.30","true"
"758","Professional professional remain recognize anyone","473.06","false"
"759","Dog beautiful study generation","163.31","true"
"760","Strategy base black cold near","267.61","false"
"761","Represent central feel right","318.35","false"
"762","Who strategy owner","448.43","false"
"763","Hold local usually street sing","295.99","false"
"764","Land onto board","319.17","true"
"765","Popular central sport","348.81","false"
"766","Head should order impact within","196.41","true"
"767","Imagine believe talk education policy","393.49","true"
"768","Answer front which","450.80","true"
"769","Evening nearly consumer usually","476.78","true"
"770","Quickly then financial people","342.38","true"
"771","Station human audience","472.54","false"
"772","Fear subject particularly","195.23","true"
"773","May instead late put","263.18","false"
"774","Small much public across","146.42","false"
"775","Series though early tend","130.20","true"
"776","Direction thing suffer fact within","255.52","false"
"777","Anything have answer","51.26","true"
"778","Federal receive easy","307.00","true"
"779","Church act","248.76","true"
"780","Fast country girl","259.12","false"
"781","Front because","10.42","false"
"782","Tell there wait","256.88","false"
"783","Sea avoid goal view","154.43","true"
"784","Strong front you","85.20","false"
"785","Expect area","170.26","false"
"786","Police walk close","399.96","true"
"787","Yeah unit a improve","396.31","false"
"788","Forget shake wish","133.72","false"
"789","Tell choose new recognize","323.54","true"
"790","Film benefit attention myself","300.30","true"
"791","Yet paper official our","0.55","false"
"792","Protect lay","429.29","true"
"793","Within rock short hard","354.35","true"
"794","Pull number note break","432.93","false"
"795","Moment world hear","259.67","false"
"796","Network today story yard good","124.52","false"
"797","Animal save world condition industry","261.72","false"
"798","Reality as dinner","342.26","false"
"799","Market difference run","106.83","true"
"800","Always any night","349.93","false"
"801","Decide both good cut college","391.52","false"
"802","Such finally fact situation that","333.92","true"
"803","Past institution law area inside","203.21","true"
"804","Almost realize whom picture","144.63","false"
"805","Trade audience determine shake","290.69","false"
"806","Scientist window program case","234.50","false"
"807","Professional school culture","500.04","true"
"808","Grow which","282.19","true"
"809","Point threat address best type","443.90","true"
"810","Art energy significant","71.17","true"
"811","Treatment ground outside language good","190.17","false"
"812","Head similar political","241.27","true"
"813","Identify recently my owner statement","52.36","false"
"814","Give ball behind coach nearly","446.63","false"
"815","Prevent tonight score","62.72","false"
"816","Southern where","57.57","false"
"817","Shake collection begin out admit","170.90","false"
"818","Office culture last","100.63","true"
"819","Evidence sell","406.61","false"
"820","Behavior particular loss","70.42","true"
"821","Catch degree body her","457.18","false"
"822","Try action deal","72.31","false"
"823","Style policy fact","256.97","false"
"824","Thought thus door","192.10","true"
"825","Teach garden","413.01","true"
"826","Wind suffer eye","413.25","false"
"827","Before political","83.14","false"
"828","Not fill good","346.04","false"
"829","Series lead clear","321.33","true"
"830","Off camera subject space analysis","158.74","true"
"831","Fire month will eye","17.99","true"
"832","Tv try factor manager against","256.37","true"
"833","Majority color weight","126.01","false"
"834","Us gas","227.19","true"
"835","Strong star","466.80","false"
"836","Top improve improve","328.21","false"
"837","To plant candidate","73.76","false"
"838","National cost edge","96.00","true"
"839","Blood movie daughter day","280.02","false"
"840","Foot green somebody","166.73","true"
"841","Every fine let","5.72","false"
"842","Go street during share","428.88","true"
"843","Fall seem lose","5.39","true"
"844","Door anything","315.48","true"
"845","Industry heavy street large","72.71","true"
"846","Must picture","251.94","true"
"847","Better quite which deal","451.22","true"
"848","Like public idea space foot","292.26","true"
"849","Think kind should data","469.01","true"
"850","Upon someone pick agree we","10.89","true"
"851","Remember fact","186.29","true"
"852","From left nothing within","121.65","false"
"853","Even century between administration","24.42","true"
"854","Window contain office","48.70","true"
"855","Exist not relationship step","16.44","false"
"856","Fire yourself school true","72.54","true"
"857","Become once case","259.87","false"
"858","Consumer owner","77.39","false"
"859","Continue training site","455.95","false"
"860","Anything my myself all Republican","4.85","true"
"861","Apply adult democratic","427.06","false"
"862","Sort read","383.31","false"
"863","Four develop according","290.74","false"
"864","Task forward increase economy","16.13","true"
"865","Lot key play best","67.32","false"
"866","Both market","282.75","false"
"867","Surface brother they","87.85","true"
"868","Receive about body before politics","292.71","false"
"869","Light if act care task","400.26","false"
"870","Pay size economic on","269.03","false"
"871","There certain full east","106.46","false"
"872","View conference bag","27.42","true"
"873","Behavior yet never recognize","51.45","false"
"874","Project enough realize camera","209.41","true"
"875","Not war current the","180.20","true"
"876","Artist individual realize minute","341.01","false"
"877","They serve senior","111.84","false"
"878","Act live voice","16.03","false"
"879","Anyone sure type stop sister","237.36","true"
"880","Positive building sea","353.43","true"
"881","Ever first time wife","391.31","true"
"882","Resource bed agree","155.24","true"
"883","Fall yes nice share","160.07","true"
"884","Man parent","169.52","true"
"885","Success sea","120.62","false"
"886","Mind or picture draw","28.85","false"
"887","Ready teach approach successful sing","394.96","false"
"888","Science property","276.89","false"
"889","Military senior reflect author","43.77","false"
"890","Your evening","12.01","true"
"891","Ten agent","331.80","false"
"892","Particular still why performance","485.99","false"
"893","Weight moment many","209.64","true"
"894","Until ground window","304.22","false"
"895","Visit brother ago","77.46","false"
"896","Responsibility least magazine plan","361.15","false"
"897","Site once","189.39","false"
"898","Argue yeah feeling change","455.98","false"
"899","Daughter talk system wind","293.73","true"
"900","Turn natural","256.71","false"
"901","Century prepare treat laugh indeed","283.71","true"
"902","Human stay sit","362.00","true"
"903","They write media difficult","124.92","false"
"904","Building nature other method","274.33","false"
"905","Foot issue prevent teacher","64.88","false"
"906","Former trial safe usually","74.37","false"
"907","Commercial say customer information","168.92","true"
"908","Also network security red himself","223.98","true"
"909","Stuff behavior agreement close","189.97","false"
"910","Purpose institution action social","45.40","false"
"911","Image to maintain","382.15","true"
"912","Build with both","53.85","true"
"913","Break beautiful cause","44.24","false"
"914","Son prove many company only","136.23","true"
"915","Record recent","288.85","true"
"916","Great little hair money","36.27","false"
"917","Boy report meeting","350.01","true"
"918","Begin how cell","348.37","true"
"919","Budget stage","105.33","false"
"920","Reason six themselves move difference","418.76","true"
"921","Performance out grow","379.82","false"
"922","Guy school yeah","362.43","false"
"923","Sometimes address character help reason","185.60","false"
"924","National black","435.80","false"
"925","Movie part see","387.45","false"
"926","Career early again mother","396.81","true"
"927","Item military even answer up","447.69","false"
"928","Anyone north husband movie","218.15","true"
"929","Than baby","103.94","true"
"930","Mean form water safe certainly","395.37","false"
"931","Deep street give already","259.69","false"
"932","Number under avoid business","134.59","true"
"933","Since never star number nearly","21.15","false"
"934","Might company around","120.29","false"
"935","Meeting government forward last","46.15","false"
"936","There far because","231.16","false"
"937","Within reach couple school among","19.39","false"
"938","Yet lawyer performance still","376.48","true"
"939","Strong over authority one","118.81","false"
"940","Deal chance ever","54.18","false"
"941","Inside which should two help","95.51","false"
"942","Run amount guess safe age","241.41","true"
"943","Deep protect attack article age","305.45","false"
"944","Assume become reduce right","120.12","true"
"945","Story some couple left","97.01","true"
"946","Actually whom clearly","286.45","false"
"947","Gun wear","341.01","false"
"948","Sport food from task","217.47","false"
"949","Reason buy public nice","62.78","false"
"950","Down figure","129.35","true"
"951","Official evidence act so","413.39","true"
"952","Product write","98.33","true"
"953","Only fall sing data","435.72","true"
"954","Stage time late guess stand","212.13","false"
"955","Provide article drop join","487.69","false"
"956","Travel reality teacher administration","375.72","true"
"957","Have drug child","239.60","true"
"958","Why every apply agent fear","70.10","false"
"959","Style foreign dark enter politics","143.55","true"
"960","Compare only coach","418.86","false"
"961","She TV consider future","97.16","false"
"962","Song this eat expert","338.07","false"
"963","Why discuss agreement reflect","243.92","false"
"964","Later general fact which who","149.13","true"
"965","Parent one man main east","325.76","true"
"966","Company again serious then career","339.89","true"
"967","His happy sing paper","253.08","false"
"968","Decision break","383.58","true"
"969","Management author into","487.96","true"
"970","Image yourself hear","310.87","false"
"971","Thought smile","370.31","false"
"972","Sure city far","225.65","true"
"973","Usually important","302.07","true"
"974","Detail road meet wall","36.73","true"
"975","For when generation","68.02","false"
"976","Friend follow career bad fine","158.05","true"
"977","President all north big sign","143.51","false"
"978","Whatever record billion today receive","150.34","true"
"979","Respond make rather from","89.28","false"
"980","Happy small ago","58.08","false"
"981","Speech discussion manage identify man","0.93","false"
"982","Test street official","414.96","false"
"983","Worry remember teacher","400.99","true"
"984","Lot coach attention himself","243.19","false"
"985","Certainly move answer conference","141.88","true"
"986","Actually senior oil bar","292.26","true"
"987","Movie happy world reveal course","422.60","false"
"988","Health training trip thing prove","240.08","false"
"989","Son thus paper level","486.79","true"
"990","Rather almost establish such","475.37","true"
"991","Organization few","476.79","false"
"992","Woman chair wife","288.74","false"
"993","At continue","227.33","true"
"994","Window activity article act have","128.16","false"
"995","Even enter","407.85","false"
"996","Century director yet president","264.38","true"
"997","Especially energy rule","168.28","false"
"998","Personal buy","170.73","true"
"999","Very future animal","465.35","true"
"1000","According piece","103.13","true"
"1001","Party three","290.60","true"
"1002","Black throughout soldier bar do","226.87","true"
"1003","Medical level successful young matter","453.74","false"
"1004","Little direction party defense very","152.34","true"
"1005","Size friend man minute","83.81","true"
"1006","Animal quite conference what media","112.90","true"
"1007","Off still second","314.18","true"
"1008","Candidate six hope","219.67","false"
"1009","Art machine career","349.12","false"
"1010","Yet own","292.80","false"
"1011","Mind table discuss","49.04","true"
"1012","In general successful","11.15","true"
"1013","General today own","189.32","true"
"1014","Song federal","290.82","true"
"1015","Phone card film appear","61.82","true"
"1016","Care trouble kind fund glass","163.07","false"
"1017","Ever hold","223.12","false"
"1018","Foreign hit skill quite","110.88","true"
"1019","Lay level smile suffer","406.81","false"
"1020","Standard sure campaign military stay","280.88","false"
"1021","Open describe practice series","156.40","false"
"1022","Majority executive common","51.33","true"
"1023","Card now","287.18","true"
"1024","Sense consider","429.04","true"
"1025","Kid amount","384.35","false"
"1026","Answer notice high there","40.72","false"
"1027","Life system","85.30","false"
"1028","Speech public less","427.51","true"
"1029","Nothing some current group","190.05","false"
"1030","Million article arrive","410.33","true"
"1031","Money individual house","55.70","true"
"1032","Top second","475.81","false"
"1033","Significant seat","410.20","true"
"1034","Base remember","119.50","false"
"1035","Fall subject together","257.04","false"
"1036","Health begin cover","494.64","true"
"1037","Building push behind politics","344.85","false"
"1038","Buy wind father","256.79","true"
"1039","Mouth religious work century","176.75","false"
"1040","Health report wife so","96.05","false"
"1041","Commercial center technology","114.26","true"
"1042","Reduce little","268.82","true"
"1043","Present nor into road pretty","99.74","false"
"1044","Small account number lawyer story","451.84","false"
"1045","Country worry","447.07","false"
"1046","Beyond play","428.32","true"
"1047","Question half","19.78","false"
"1048","Into rich effort","281.89","true"
"1049","Claim agent discover sing ten","101.56","true"
"1050","House speak often site","36.65","false"
"1051","Agency life without","228.01","true"
"1052","Attorney television bad","29.13","true"
"1053","Amount policy kitchen","130.95","true"
"1054","White career he","498.49","true"
"1055","Guy newspaper","399.67","false"
"1056","Quite really bit","457.80","true"
"1057","Feel mission involve","291.62","true"
"1058","Himself other sit","348.68","true"
"1059","Learn individual mean","149.34","false"
"1060","Statement figure record","173.63","false"
"1061","Skill whole raise","89.53","false"
"1062","Before test","9.28","false"
"1063","Within authority conference politics","434.64","true"
"1064","Suddenly industry provide","223.90","true"
"1065","Skill source","162.75","false"
"1066","State live","200.79","false"
"1067","Early product record page citizen","308.78","false"
"1068","Congress that for much his","301.58","false"
"1069","Without attorney","229.83","false"
"1070","Safe term three","469.78","false"
"1071","Population minute day available","486.79","true"
"1072","Require trip difference treat","438.46","false"
"1073","Oil identify customer","499.19","true"
"1074","Save decade them","119.31","true"
"1075","Sport ball continue behavior phone","321.35","true"
"1076","Season set consumer","443.77","true"
"1077","Green send image","351.62","false"
"1078","Throw stand like","224.63","true"
"1079","Next not politics","82.79","true"
"1080","Everything join oil","241.55","true"
"1081","Exactly concern article admit","260.42","true"
"1082","Oil political think","441.95","false"
"1083","Never increase perform hundred","394.22","true"
"1084","Until rock moment","159.31","true"
"1085","Manager rest yes adult","272.13","true"
"1086","Federal dinner look not","158.65","true"
"1087","Action budget","372.85","false"
"1088","Today enjoy","215.53","true"
"1089","Their month","101.84","true"
"1090","Way born happen","270.06","false"
"1091","Experience high let","162.93","true"
"1092","Require there","469.67","true"
"1093","Response eye happy other own","233.23","true"
"1094","Page modern Mrs","246.38","true"
"1095","Night involve","323.52","true"
"1096","Play as new near","270.99","false"
"1097","Identify deep again","239.81","false"
"1098","Window early side common","81.21","true"
"1099","Town than director top","230.74","true"
"1100","Gas answer music return interest","498.25","false"
"1101","Treatment couple happen particular factor","201.70","true"
"1102","First usually worry company","48.51","false"
"1103","Speak relate increase","367.96","true"
"1104","Magazine fill tell power letter","210.84","false"
"1105","Billion agreement more language","418.05","true"
"1106","Career still","344.75","true"
"1107","Entire example exactly man","436.56","false"
"1108","Notice government citizen away","259.60","false"
"1109","Assume attention physical until","384.35","true"
"1110","Cultural response quality improve power","436.77","false"
"1111","Address foot recently art run","47.88","false"
"1112","Social guess open take over","42.36","false"
"1113","Money time","85.82","true"
"1114","Feel benefit for","454.44","true"
"1115","Now usually","337.94","false"
"1116","Box tonight","271.66","true"
"1117","Month most","353.98","true"
"1118","Discover same return message","23.02","true"
"1119","People suddenly kind chance","450.80","false"
"1120","Fight test administration","117.75","true"
"1121","Article blue everything level","11.71","false"
"1122","Free foreign beat this true","352.35","false"
"1123","Inside firm sea","431.48","true"
"1124","He culture management student decade","86.42","false"
"1125","Financial white dream project floor","6.30","true"
"1126","Message action force official onto","473.18","true"
"1127","Score by free available","415.29","true"
"1128","Science as","427.62","true"
"1129","Picture call organization","448.03","false"
"1130","Fear speech cut but fish","359.78","true"
"1131","Attack simple ready message","390.70","true"
"1132","Change far my","323.77","true"
"1133","Floor want","486.35","false"
"1134","Learn hit bar near","416.14","true"
"1135","Most over","57.11","false"
"1136","Billion goal participant prevent","106.89","true"
"1137","Laugh decision management space","237.47","true"
"1138","Woman affect exactly memory","316.48","false"
"1139","Who wait fast develop","187.45","false"
"1140","Easy commercial fall lead","77.88","true"
"1141","Sure since skin","83.43","true"
"1142","Until score effort family","15.01","true"
"1143","Front play understand another","37.11","false"
"1144","Anyone fish task vote","27.94","false"
"1145","Recognize try choose","264.70","true"
"1146","Record assume kitchen","36.90","false"
"1147","Future each two","404.51","false"
"1148","Suddenly special lead","190.80","false"
"1149","Other door person join lead","205.32","true"
"1150","Account finish when positive","78.83","false"
"1151","Country kitchen tell while","244.06","false"
"1152","President decade along structure feeling","65.91","true"
"1153","Lot goal within measure car","426.00","true"
"1154","Social time red","300.84","false"
"1155","Ask politics assume check prepare","348.04","false"
"1156","Investment these meeting through sister","11.19","false"
"1157","Will ever successful","341.42","false"
"1158","Miss once form","255.22","true"
"1159","Among send respond may note","234.56","true"
"1160","Month technology","467.39","true"
"1161","Indicate itself","442.15","false"
"1162","Sit rock cut","150.20","true"
"1163","Response can later represent player","363.77","true"
"1164","Modern road sit able","138.40","true"
"1165","Few three training her","229.11","true"
"1166","End reflect rock account throughout","123.91","false"
"1167","Property film many","378.28","true"
"1168","And decision","100.96","false"
"1169","Any real fight capital","359.87","true"
"1170","Foreign rock","176.86","true"
"1171","National present","350.31","false"
"1172","Already act your","44.54","true"
"1173","Within upon position dinner","167.05","false"
"1174","Must degree","251.42","true"
"1175","Deep must hair","448.86","false"
"1176","Have result","283.97","false"
"1177","Sense relationship","184.58","true"
"1178","International run","7.88","false"
"1179","Local work professional economy","292.72","true"
"1180","Head attention create","260.39","true"
"1181","Sound sure","167.20","true"
"1182","Other physical character learn","425.76","false"
"1183","Republican industry toward seek","202.25","true"
"1184","Some perhaps","416.87","true"
"1185","Star war dog focus","370.21","true"
"1186","From adult nearly improve","284.03","true"
"1187","Model stop too Democrat artist","414.48","false"
"1188","What usually want","254.73","true"
"1189","But money why","235.98","false"
"1190","Price reveal","178.48","false"
"1191","Letter total early threat","272.94","false"
"1192","Commercial building plant apply","494.64","true"
"1193","Mother break system reality compare","34.85","false"
"1194","Woman board so","464.87","true"
"1195","Loss participant four","304.89","false"
"1196","Or gas recognize","386.06","false"
"1197","Little expect responsibility when difference","434.90","true"
"1198","Someone trial","175.06","false"
"1199","Second huge north recent fight","383.60","true"
"1200","Foot list visit now","56.99","true"
"1201","Discover entire pattern every","197.21","true"
"1202","State list author crime","497.36","false"
"1203","Old stand laugh war","172.98","false"
"1204","Son hard yourself not","331.68","false"
"1205","News rock everyone become","309.45","true"
"1206","Trip system hospital","95.05","false"
"1207","Drop story herself","96.66","true"
"1208","Few PM leader political system","182.24","true"
"1209","Heavy science ahead study","465.89","true"
"1210","Laugh morning how","41.23","true"
"1211","Entire fish capital","348.75","true"
"1212","Process act","403.29","false"
"1213","Environmental weight increase","86.98","false"
"1214","Still education who","301.64","false"
"1215","Town ahead","300.86","false"
"1216","Business language out myself","191.84","true"
"1217","Trip material add","413.24","true"
"1218","Information get shoulder","50.24","true"
"1219","Never high wear window","397.00","false"
"1220","As understand office thing","450.73","true"
"1221","Each ever main drop","407.23","true"
"1222","Like hold reduce boy","212.37","false"
"1223","Country dinner","409.73","false"
"1224","Establish but stop factor","493.34","true"
"1225","Drug pattern heart simply scientist","496.26","false"
"1226","Reason against author","401.46","true"
"1227","Heavy simple assume strategy","173.86","true"
"1228","Idea to","143.80","true"
"1229","Line front","462.47","true"
"1230","Indicate between","320.66","true"
"1231","Thousand suffer know court recent","244.74","false"
"1232","Yourself mouth prove","167.69","false"
"1233","Short view prepare guess","328.67","false"
"1234","Building without road participant","481.64","true"
"1235","World huge end","237.79","false"
"1236","Science defense","250.13","false"
"1237","Face whose surface","30.05","false"
"1238","Miss drug","349.43","false"
"1239","Now approach treatment","179.00","false"
"1240","Tv all weight each agreement","105.14","true"
"1241","Five or","481.11","false"
"1242","Against resource imagine","161.98","false"
"1243","Per heavy something","294.78","false"
"1244","Task look subject nor","412.28","true"
"1245","Begin spring food","278.18","true"
"1246","Civil thousand moment government","352.88","true"
"1247","Skin occur forward carry","129.26","false"
"1248","Court wall instead rich","4.23","false"
"1249","Article decade almost","227.22","true"
"1250","Moment hear nation car treatment","464.34","true"
"1251","Seem fly somebody pretty","383.03","false"
"1252","Group example","82.02","true"
"1253","Enter woman indicate","237.11","false"
"1254","Upon community late should first","423.92","true"
"1255","His while","362.47","false"
"1256","Result month","413.71","false"
"1257","No much find site","176.27","false"
"1258","Majority level","179.64","true"
"1259","Foot marriage often","255.42","true"
"1260","Answer let","198.82","false"
"1261","Big contain","129.12","true"
"1262","Opportunity her","407.70","true"
"1263","Animal must traditional","33.01","true"
"1264","Test peace","316.99","false"
"1265","Decade spring national anyone","90.35","true"
"1266","Seat life","370.73","false"
"1267","Take sound time result","291.97","false"
"1268","Gun rule we law","434.62","true"
"1269","Tough score","350.23","true"
"1270","Back none","109.83","true"
"1271","Adult bill recognize situation","168.51","true"
"1272","Goal just gun agency type","17.05","true"
"1273","Dream billion sometimes section name","243.49","false"
"1274","Deal size sister","259.15","true"
"1275","News instead","143.44","true"
"1276","Meeting do most son there","419.56","false"
"1277","Determine activity remain","4.85","false"
"1278","Produce them less strong","290.86","true"
"1279","Place large","390.46","false"
"1280","See give three","354.78","false"
"1281","Pass young","82.52","false"
"1282","Laugh weight purpose","486.12","true"
"1283","Spring their buy politics","252.61","true"
"1284","Region into","76.23","true"
"1285","Land option within by","301.50","false"
"1286","Thus can particularly morning","95.91","true"
"1287","Worry myself","25.49","false"
"1288","Determine turn exactly","45.71","false"
"1289","Long base start bad","180.71","false"
"1290","Its outside","385.24","true"
"1291","Window recent","124.06","false"
"1292","Pass offer cut ago card","61.47","true"
"1293","That morning reflect at","485.03","true"
"1294","Identify side","270.01","false"
"1295","Expert early million decade trade","114.28","false"
"1296","Family organization nature","3.82","true"
"1297","Result deal people could","452.35","true"
"1298","Everything dinner forget","338.78","false"
"1299","Poor avoid start difficult record","391.19","true"
"1300","No walk Congress include","250.91","false"
"1301","Common same Congress south represent","270.99","false"
"1302","Standard present prevent person","423.24","false"
"1303","Already give thousand hit","374.24","true"
"1304","Science your","486.20","true"
"1305","Reflect majority make safe","353.10","false"
"1306","Field building walk","372.09","true"
"1307","Prepare low situation","402.17","false"
"1308","Former say","248.30","false"
"1309","Member action agent","281.31","true"
"1310","Though simply season","97.77","true"
"1311","Wonder himself say language","399.01","true"
"1312","Support success prevent war","307.72","true"
"1313","Appear finally career option industry","301.83","false"
"1314","Here church thing difference time","78.06","false"
"1315","Begin heart hot least","450.09","false"
"1316","Again body","221.50","false"
"1317","Stop religious","85.55","true"
"1318","Performance ten","23.50","false"
"1319","Answer economy threat do someone","263.05","true"
"1320","Approach age","221.49","false"
"1321","Hotel something for ever","80.37","false"
"1322","Defense natural dark why born","118.96","true"
"1323","Almost still finish hospital figure","229.36","true"
"1324","Wonder court","414.68","true"
"1325","International main minute here here","10.90","true"
"1326","Trouble instead degree","500.19","true"
"1327","Family mean sort dark","206.39","false"
"1328","Mean certain","294.58","true"
"1329","Wide huge mind","308.73","false"
"1330","Phone fly themselves","479.97","true"
"1331","Recently whose area","215.53","false"
"1332","Significant loss development shoulder","166.56","true"
"1333","His standard form other","109.73","true"
"1334","Still history usually set","403.41","true"
"1335","Television them act hotel","46.09","false"
"1336","Professional several","272.16","true"
"1337","Remain wonder law machine","138.79","false"
"1338","Physical become","445.92","true"
"1339","Himself consumer traditional civil","136.64","false"
"1340","Relationship since","445.17","true"
"1341","Art good expect","364.20","true"
